"","ActivityStartDate","ActivityStartTime.Time","ActivityEndDate","ActivityEndTime.Time","ActivityDepthHeightMeasure.MeasureValue","MonitoringLocationIdentifier","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure"
"3202",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3203",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3204",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3205",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3206",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3207",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3208",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3209",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3210",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3211",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3212",2016-09-27,"14:07:00","","",NA,"UTAHDWQ_WQX-4996810",40.34772865,-111.5902004
"3213",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3214",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3215",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3216",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3217",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3218",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3219",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3220",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3221",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3222",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3223",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3224",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3225",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3226",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3227",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3228",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3229",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3230",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3231",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3232",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3233",2016-09-27,"13:52:00","","",NA,"UTAHDWQ_WQX-4996830",40.35273002,-111.5701898
"3234",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3235",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3236",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3237",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3238",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3239",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3240",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3241",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3242",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3243",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3244",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3245",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3246",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3247",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3248",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3249",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3250",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3251",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3252",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3253",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3254",2016-09-27,"13:38:00","","",NA,"UTAHDWQ_WQX-4996850",40.36439878,-111.5568613
"3255",2016-09-26,"9:27:00","","",NA,"USGS-09312600",NA,NA
"3256",2016-09-26,"9:27:00","","",NA,"USGS-09312600",NA,NA
"3257",2016-09-26,"9:27:00","","",NA,"USGS-09312600",NA,NA
"3258",2016-09-26,"9:27:00","","",NA,"USGS-09312600",NA,NA
"3259",2016-09-26,"9:27:00","","",NA,"USGS-09312600",NA,NA
"3260",2016-09-26,"9:27:00","","",NA,"USGS-09312600",NA,NA
"3261",2016-09-26,"9:27:00","","",NA,"USGS-09312600",NA,NA
"3262",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3263",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3264",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3265",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3266",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3267",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3268",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3269",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3270",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3271",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3272",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3273",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3274",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3275",2016-09-26,"15:06:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3276",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3277",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3278",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3279",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3280",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3281",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3282",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3283",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3284",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3285",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3286",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3287",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3288",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3289",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3290",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3291",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3292",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3293",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3294",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3295",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3296",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3297",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3298",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3299",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3300",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3301",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3302",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3303",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3304",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3305",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3306",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3307",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3308",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3309",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3310",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3311",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3312",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3313",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3314",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3315",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3316",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3317",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3318",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3319",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3320",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3321",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3322",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3323",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3324",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3325",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3326",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3327",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3328",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3329",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3330",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3331",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3332",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3333",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3334",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3335",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3336",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3337",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3338",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3339",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3340",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3341",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3342",2016-09-26,"15:16:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3343",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3344",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3345",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3346",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3347",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3348",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3349",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3350",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3351",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3352",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3353",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3354",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3355",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3356",2016-09-21,"14:34:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3357",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3358",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3359",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3360",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3361",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3362",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3363",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3364",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3365",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3366",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3367",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3368",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3369",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3370",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3371",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3372",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3373",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3374",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3375",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3376",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3377",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3378",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3379",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3380",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3381",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3382",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3383",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3384",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3385",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3386",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3387",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3388",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3389",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3390",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3391",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3392",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3393",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3394",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3395",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3396",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3397",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3398",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3399",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3400",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3401",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3402",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3403",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3404",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3405",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3406",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3407",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3408",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3409",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3410",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3411",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3412",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3413",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3414",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3415",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3416",2016-09-21,"14:35:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3417",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3418",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3419",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3420",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3421",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3422",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3423",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3424",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3425",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3426",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3427",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3428",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3429",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3430",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3431",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3432",2016-09-21,"10:38:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"3433",2016-09-16,"9:55:00","","",NA,"UTAHDWQ_WQX-4995775",40.20993157,-111.2815585
"3434",2016-09-16,"9:55:00","","",NA,"UTAHDWQ_WQX-4995775",40.20993157,-111.2815585
"3435",2016-09-16,"9:55:00","","",NA,"UTAHDWQ_WQX-4995775",40.20993157,-111.2815585
"3436",2016-09-16,"9:55:00","","",NA,"UTAHDWQ_WQX-4995775",40.20993157,-111.2815585
"3437",2016-09-16,"9:55:00","","",NA,"UTAHDWQ_WQX-4995775",40.20993157,-111.2815585
"3438",2016-09-16,"9:55:00","","",NA,"UTAHDWQ_WQX-4995775",40.20993157,-111.2815585
"3439",2016-09-16,"9:55:00","","",NA,"UTAHDWQ_WQX-4995775",40.20993157,-111.2815585
"3440",2016-09-16,"9:55:00","","",NA,"UTAHDWQ_WQX-4995775",40.20993157,-111.2815585
